Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-10-01,WK 40,Bareilly,In Store,Dinner,,,2382.0,0.0,119.14,2382.0,0,7,0.0,340.2857142857143,300-400,0%
Frozen Bottle,2025-10-01,WK 40,Bareilly,In Store,Late Night,,,418.0,0.0,20.92,418.0,0,2,0.0,209.0,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Bareilly,In Store,Snacks,,,515.55,0.0,25.8,515.55,0,4,0.0,128.8875,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Bareilly,Swiggy,Closing,,,947.01,139.99,45.86,1057.0,0,1,13.244087038789026,947.01,>900,10%-20%
Frozen Bottle,2025-10-01,WK 40,Bareilly,Zomato,Dinner,,,820.8,195.2,41.040000000000006,976.0,0,2,20.0,410.4,400-500,10%-20%
Frozen Bottle,2025-10-01,WK 40,Bareilly,Zomato,Late Night,,,177.2,41.8,8.86,209.0,0,1,20.0,177.2,100-200,10%-20%
Frozen Bottle,2025-10-01,WK 40,Bareilly,Zomato,Snacks,,,546.4,131.6,27.32,658.0,0,2,20.0,273.2,200-300,10%-20%
Boba Bar,2025-10-01,WK 40,Basaveshwarnagar,In Store,Dinner,COCO,KA,976.0,0.0,48.800000000000004,976.0,0,2,0.0,488.0,400-500,0%
Boba Bar,2025-10-01,WK 40,Basaveshwarnagar,Others,Snacks,COCO,KA,218.9,269.11,13.54,468.01,0,1,57.500908100254264,218.9,200-300,50%-60%
Boba Bar,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Dinner,COCO,KA,223.0,56.0,11.16,279.0,0,1,20.07168458781362,223.0,200-300,20%-30%
Boba Bar,2025-10-01,WK 40,Basaveshwarnagar,Zomato,Lunch,COCO,KA,319.0,150.0,15.96,459.0,0,1,32.6797385620915,319.0,300-400,30%-40%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,In Store,Dinner,COCO,KA,2581.58,48.7,130.12,2630.28,0,10,1.8515139072646256,258.158,200-300,1%-10%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,In Store,Late Night,COCO,KA,2374.3,382.2,118.72,2756.5,0,3,13.865409033194268,791.4333333333334,600-900,10%-20%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,In Store,Lunch,COCO,KA,1603.0,0.0,80.18,1603.0,0,4,0.0,400.75,400-500,0%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,In Store,Snacks,COCO,KA,730.28,0.0,37.54,730.28,0,3,0.0,243.42666666666665,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Dinner,COCO,KA,438.0,0.0,20.92,418.0,0,2,0.0,219.0,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Late Night,COCO,KA,814.51,122.49,39.22,907.0,0,2,13.504961411245864,407.255,400-500,10%-20%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Lunch,COCO,KA,964.68,35.0,46.239999999999995,959.68,0,2,3.6470490163387796,482.34,400-500,1%-10%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Snacks,COCO,KA,2840.01,652.99,136.0,3373.0,0,3,19.359324043877855,946.6700000000001,>900,10%-20%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Zomato,Dinner,COCO,KA,2135.0,430.01,106.78,2465.01,0,5,17.44455397746865,427.0,400-500,10%-20%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Zomato,Lunch,COCO,KA,670.0,49.0,33.5,709.0,0,1,6.911142454160791,670.0,600-900,1%-10%
Frozen Bottle,2025-10-01,WK 40,Basaveshwarnagar,Zomato,Snacks,COCO,KA,972.1,481.9,48.6,1394.0,0,4,34.56958393113343,243.025,200-300,30%-40%
Madno,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Dinner,COCO,KA,458.0,70.0,22.9,528.0,0,1,13.257575757575758,458.0,400-500,10%-20%
Madno,2025-10-01,WK 40,Basaveshwarnagar,Swiggy,Lunch,COCO,KA,208.0,56.0,10.4,264.0,0,1,21.21212121212121,208.0,200-300,20%-30%
Madno,2025-10-01,WK 40,Basaveshwarnagar,Zomato,Late Night,COCO,KA,199.0,179.0,9.94,358.0,0,1,50.0,199.0,100-200,40%-50%
Frozen Bottle,2025-10-01,WK 40,Bavdhan,In Store,Dinner,FOFO,MH,884.0,0.0,44.22,884.0,0,4,0.0,221.0,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Bavdhan,In Store,Lunch,FOFO,MH,287.5,0.0,14.38,287.5,0,2,0.0,143.75,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Bavdhan,In Store,Snacks,FOFO,MH,199.0,0.0,9.96,199.0,0,1,0.0,199.0,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Bavdhan,Swiggy,Dinner,FOFO,MH,2460.01,648.99,117.52,2999.0,0,5,21.640213404468156,492.00200000000007,400-500,20%-30%
