Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Madno,2025-01-01,WK 1,Erode,Zomato,,COCO,TN,2414.0,1465.0,434.53999999999996,3749.0,0,4,39.07708722325954,603.5,600-900,30%-40%
Frozen Bottle,2025-01-01,WK 1,FC Road - Pune,In Store,,,,7665.2,0.0,1369.84,7665.2,0,27,0.0,283.89629629629627,200-300,0%
Frozen Bottle,2025-01-01,WK 1,FC Road - Pune,Zomato,,,,887.0,0.0,159.66,857.0,0,2,0.0,443.5,400-500,0%
Frozen Bottle,2025-01-01,WK 1,GIP GOA,In Store,,FOFO,ROI,7738.0,0.0,1392.8400000000001,7738.0,0,27,0.0,286.5925925925926,200-300,0%
Frozen Bottle,2025-01-01,WK 1,GIP GOA,Swiggy,,FOFO,ROI,1424.0,140.0,245.52,1504.0,0,3,9.308510638297872,474.6666666666667,400-500,1%-10%
Frozen Bottle,2025-01-01,WK 1,GIP GOA,Zomato,,FOFO,ROI,1015.0,199.0,182.7,1154.0,0,3,17.24436741767764,338.3333333333333,300-400,10%-20%
Boba Bar,2025-01-01,WK 1,Gangadham - CK,Swiggy,,,,757.0,0.0,132.66,737.0,0,2,0.0,378.5,300-400,0%
Boba Bar,2025-01-01,WK 1,Gangadham - CK,Zomato,,,,583.0,75.0,104.94,638.0,0,2,11.755485893416928,291.5,200-300,10%-20%
Frozen Bottle,2025-01-01,WK 1,Gangadham - CK,Swiggy,,,,3485.51,372.49,627.4,3698.0,0,11,10.072742022714982,316.86454545454546,300-400,10%-20%
Frozen Bottle,2025-01-01,WK 1,Gangadham - CK,Zomato,,,,8639.7,1557.3,1555.18,9837.0,0,25,15.831046050625188,345.588,300-400,10%-20%
Madno,2025-01-01,WK 1,Gangadham - CK,Zomato,,,,558.0,0.0,100.44,538.0,0,1,0.0,558.0,500-600,0%
Frozen Bottle,2025-01-01,WK 1,Ghaziabad-1,In Store,,FOFO,ROI,3397.4,58.6,611.54,3456.0,0,15,1.6956018518518519,226.49333333333334,200-300,1%-10%
Frozen Bottle,2025-01-01,WK 1,Ghaziabad-1,Zomato,,FOFO,ROI,297.1,31.9,53.48,319.0,0,1,10.0,297.1,200-300,1%-10%
Frozen Bottle,2025-01-01,WK 1,Ghaziabad-2,In Store,,FOFO,ROI,8106.6,318.4,1459.18,8425.0,0,30,3.7792284866468844,270.22,200-300,1%-10%
